Tree_ID,Easting,Northing,first_year,nests_at_first
c3115608553c,519927,173805,2013,1
c325881f2529,518770,172460,2018,5
c328f615fd0c,519984,173570,2019,21
c3292b5af2fb,520500,174507,2020,8
c33d7f641611,520440,174441,2014,1
c3452c15605b,519398,170799,2014,3
c34f2b138419,520107,172462,2019,5
c35064387fb1,519613,173467,2015,14
c35ac663092f,520932,174385,2020,6
c35df8f2b940,519611,171230,2015,15
c35f2656e103,519511,171998,2015,1
c36bcc59b651,521236,172565,2016,24
c36da6fc79fa,520574,174101,2013,9
c3708b7c1605,519921,173954,2014,10
c3820e36cb67,519877,173974,2016,1
c3838cfff428,519418,170692,2014,4
c38ad0c7c919,518567,173669,2013,1
c398649697f0,519549,172744,2016,1
c39eb66c1b50,519193,172297,2019,3
c3c457afae30,520182,174187,2013,1
c3c4bf503622,518944,173811,2020,8
c3d3c2554f31,520301,171676,2019,9
c3d6ccb093e0,518286,173017,2016,1
c3d6ef4364e1,518611,172767,2019,1
c3d7194dca06,520260,173288,2016,3
c3deab439d48,520066,172700,2018,6
c3f3b9703176,518985,171668,2014,1
c40322f692bd,519076,171176,2013,2
c414bb088d51,518636,172941,2019,1
c425a7f1758b,519440,173406,2013,2
c4296d1317e0,519195,172718,2014,1
c431233e321f,519653,171120,2016,6
c434c6aaab94,519598,173426,2019,10
c4397dc869fa,521187,173584,2014,15
c44087c1cfe1,519936,173798,2018,1
c461f62237af,519114,172739,2014,1
c485327032e8,519657,172003,2018,3
c48bd843c20f,519167,171718,2014,2
c4909f66eae2,520650,173752,2015,15
c49ed45400a5,519907,171837,2014,1
c49fc552dcb9,520157,172552,2013,1
c4a7919b1c61,521039,173557,2014,1
c4bc640a7ca2,520236,171836,2014,3
c4d57a85c003,520111,173811,2014,10
c4df814df469,521467,173077,2013,1
c4ee28d1b9fe,518390,172753,2016,60
c4f021cbdb4d,519619,170784,2013,1
c4fe6e35f8b0,519667,170748,2014,11
c515e300f779,519736,172014,2015,1
c51783c06152,521240,173634,2013,1
c51ea0eaaf06,518451,172725,2020,7
c5226ce0fabe,519412,170993,2015,12
c52791523710,519075,171059,2019,1
c52bfe9dd982,519934,174068,2013,2
c532cd9481c6,520642,173783,2013,3
c5361d103c8e,521305,173017,2020,1
c54453bd1f74,519866,171691,2015,3
c5505d24fb84,521347,173474,2013,2
c5521dd9953c,521325,173646,2019,13
c5525605153c,519159,171701,2014,6
c55ca1d0f6f6,519537,171670,2014,6
c5673083df7b,519581,172161,2020,4
c56d4ac2abb6,519935,173043,2020,3
c5846dea85ea,519832,171750,2016,1
c5896877c1cd,521285,173488,2020,23
c594193abac4,521146,173426,2014,1
c5955e676e7b,519353,172088,2020,1
c596f1e66208,519807,172033,2014,1
c59b0e995494,519174,172150,2018,27
c5a78cd3c893,520036,172404,2017,2
c5a8d50507f9,519404,170760,2013,2
c5ac27c54bce,521144,172446,2020,3
c5baadaeb8b4,519928,173779,2013,2
c5c5d3165010,519535,172789,2016,10
c5cb971b17eb,518486,173455,2013,2
c5d565ad91fe,520549,174128,2013,1
c5f57ebb27b5,518772,172371,2016,2
c5fc86e6d951,519608,171427,2020,1
c5fdf7d0a79f,519124,172495,2015,2
c603463c1e5e,519766,173998,2013,1
c60888ede347,519542,173474,2014,4
c619d1347799,519614,171112,2013,1
c61c6a3185b2,520735,174327,2013,4
c62131644208,519149,170800,2017,1
c623d683c7f1,519644,173308,2016,16
c62411a66fc5,520220,173186,2017,11
c6398f3a11dd,521166,172502,2015,4
c6424fc0d5d6,521168,173422,2018,2
c643fa3dbefd,520038,171625,2020,1
c64435ac429c,520312,173305,2020,15
c65366772df6,520265,173187,2017,31
c654004d83aa,519448,173424,2017,9
c6619f55500b,519344,170487,2013,4
c67355c1e9d7,519358,174001,2015,1
c6775484c30e,521035,172275,2014,5
c67afe654418,520093,173870,2014,7
c68ffdb3f5d5,520766,174144,2013,1
c6a279e91918,521047,173589,2020,8
c6a4d6c3b390,520169,171815,2015,8
c6a67a8c9f90,519224,170641,2014,9
c6afaacf6220,518750,173434,2017,1
c6d4f26b9590,519709,171775,2019,4
c6d8a98b71a5,519578,172842,2016,6
c6df720e7646,520328,171987,2019,4
c6ed39a45eba,518561,172575,2020,7
c6ffcc2bae4d,519407,172846,2018,1
c70621d622a8,519621,173325,2020,2
c71d8e398150,519205,171711,2015,4
c735c483fbba,519795,171053,2020,1
c736d21a41b6,518895,171991,2017,3
c7391fc875cb,518439,172945,2013,4
c73c9eb40cdd,519382,170644,2013,3
c73e21fff542,519792,173497,2015,16
c7474064130c,520072,173412,2017,8
c76ff5df025a,518887,171726,2019,1
c779f921b0a2,521040,173525,2015,7
c77b3766f6d8,519998,172420,2019,4
c77b676a0723,520276,173168,2017,10
c78c4944aa2d,519421,170782,2013,1
c794ac55e28c,519980,174399,2020,2
c79d6cbf3965,519727,174067,2017,8
c79e51423a93,519241,174063,2014,5
c7a9beaa6748,518571,173687,2018,1
c7aa35dc2d70,520064,172572,2017,8
c7ab0a75d6c1,520670,174185,2013,5
c7b2a174e94f,519491,172748,2016,4
c7c1aa05fa12,520175,172556,2016,1
c7c40d71160d,519868,171675,2014,1
c7d2336eea9f,518787,172327,2014,2
c7e296347b2a,519869,170908,2015,1
c7f29c493c5b,521279,173302,2018,1
c7f5435d4b8c,518570,173120,2013,1
c7f637d6c808,518686,172782,2019,1
c7f78687cbeb,520008,172489,2014,2
c816d822d149,519912,173848,2014,2
c8188b20ca8a,519597,172865,2015,2
c81fffb7b457,518810,172612,2014,2
c8200e6201e7,520083,172464,2018,3
c820141f1b16,521309,173063,2019,13
c843cb739b93,520955,172809,2014,8
c84e14283abb,520674,173365,2020,3
c84e436dd744,520503,173952,2014,3
c860c4dc82b7,521152,172505,2020,8
c86aa950e009,519522,173946,2014,1
c86ca5690c99,519097,172030,2016,19
c86f4a15bd3d,519389,172560,2018,6
c87ab534f491,520221,173939,2014,5
c887b0c43c7c,520564,174448,2013,33
c88b43c627b5,519729,171049,2013,6
c899b4016137,519759,171571,2019,21
c89cdb26d58c,519392,170576,2015,4
c8a1bb5baa2f,518691,173082,2016,2
c8a2993452cb,518280,173048,2014,1
c8a629940ed1,519975,173367,2018,3
c8af2d15cdef,519767,171816,2019,1
c8b0c25a7cc5,520591,174509,2020,5
c8b1240014f1,518625,173848,2015,3
c8b534bf0ddc,521385,172985,2017,2
c8b5ed4e240b,519884,171320,2014,3
c8b6a438269c,519635,171123,2013,3
c8b70d4d81f5,520168,174326,2014,23
c8b7111ed29e,519508,174062,2013,2
c8e0f9a46752,519945,174068,2014,1
c8ea8baaa26b,519983,173269,2016,19
c8eacc274f23,520951,172097,2016,32
c8f67e54a38f,519754,171997,2019,4
c8f867274df9,520621,173344,2020,1
c8fe5a99dba9,520984,172242,2016,43
c910442dde85,519124,172718,2013,2
c9152d5cbd62,519112,172110,2017,2
c919353d0285,521205,173492,2018,2
c91f0b3da708,519460,173372,2019,8
c9355c998486,519796,173919,2014,3
c935ab6fe978,519398,172855,2015,3
c94c3dd3ccc8,519788,173995,2013,1
c96287270ccd,519625,171548,2014,1
c968468679fd,520018,173303,2017,7
c97e65d025b8,520079,173395,2013,7
c9878094b76c,520228,171782,2018,3
c9a56240aba2,520056,172437,2016,4
c9ad3a9b4a0f,520684,172122,2017,25
c9ae9d41a9f9,519685,172381,2020,4
c9b0638906ae,519171,170747,2014,2
c9bc8cf7d263,520547,174133,2013,5
c9c2a6342744,520846,172977,2017,37
c9c3875eb2cf,520175,173310,2013,2
c9d6c61e5493,520612,174019,2014,2
c9d8892f5e29,520695,174065,2013,6
c9e1e4823d83,521309,173027,2017,3
c9e58adf9264,519745,171895,2015,1
c9f3a6a33391,519341,172861,2015,2
c9f67285d1a5,519786,173460,2014,2
c9f8c5531d8e,521042,172423,2020,2
ca09899e72fe,519404,170775,2014,1
ca0a38683eac,520232,171482,2015,11
ca1279549139,519713,173441,2015,4
ca1a3bf9350b,520057,172956,2013,13
ca1cde100185,519809,170904,2015,15
ca207f313ced,519668,172867,2018,1
ca22a99d7772,520317,172705,2016,4
ca23e9d629da,521148,172436,2016,4
ca2cdffb4bbd,521161,173427,2014,2
ca394995bb0c,521090,173114,2014,1
ca3f84871d0b,519180,170836,2013,1
ca572f55041f,518802,172628,2020,1
ca59d1333b6f,519969,171901,2017,3
ca61f395794d,520626,174010,2014,9
ca68dc96e7f5,518733,173384,2014,1
ca711e21733b,519406,173705,2020,3
ca84218e9b4d,521275,172351,2016,1
ca8b0fef6db0,519951,174482,2013,3
ca91f612c4bf,521034,172895,2014,2
ca94ccf7bb92,521313,172408,2020,1
ca9bca634859,519565,171588,2019,7
caa768a3a250,518455,172844,2015,83
caaeea1fd5ad,518597,172677,2015,3
caaf3e7982c9,520618,172532,2020,4
caaf5980ca14,519938,173829,2016,6
cabbf555e277,519082,171834,2015,1
cabc5230e56f,520762,172383,2013,1
cabcb79b4620,519622,171026,2019,1
cac3b9dd3529,519454,173627,2018,1
cac906d5f3d1,518823,173557,2016,14
cacf3a05b9f8,519939,171577,2014,2
cae3f75a7b7d,520961,173487,2013,1
caede2956647,519515,173933,2019,1
caefd1f73967,520205,173308,2014,3
cb01532afd84,519703,174447,2020,5
cb03d5a73b60,519726,173426,2014,1
cb0e9cd19a82,521115,173544,2013,3
cb11f44ebc9c,519520,173477,2020,6
cb12396dd8fb,520771,174159,2017,2
cb31419fdbc4,519132,171558,2014,1
cb318bdda87a,519916,172000,2019,1
cb42f93fbe17,519605,171228,2020,3
cb4450482843,519456,172716,2020,9
cb4c2c4b739e,519618,171107,2013,2
cb5322bd4b08,521035,172231,2016,26
cb577dad61d4,521091,172279,2015,7
cb67e76715fc,519760,172024,2014,3
cb6a5e484acf,519414,170615,2013,8
cb78c522d92a,518515,172781,2015,58
cb7a9a0f093c,520276,173311,2016,3
cb7c7a94645c,520812,172158,2018,36
cb7f6f8d5901,520283,172736,2020,4
cb9169fa7b1c,519846,173924,2014,4
cb97c1fdbfda,520222,173941,2019,4
cb9ff2d2b139,519596,173673,2020,1
cbaf4ade04d0,519969,173961,2014,1
cbb14df0d66d,519784,173955,2014,1
cbb2c2f6f125,519066,172122,2017,7
cbd00ca45f3f,520101,172498,2016,5
cbd198f6080c,520734,173542,2017,7
cbd992fa4ed1,519240,172770,2016,3
cbdaabd302b7,520756,174437,2020,12
cbe3004ee426,519190,170644,2016,10
cbfed5eeb857,520373,173287,2020,8
cc12659ab61f,520610,172085,2020,13
cc282f084842,520099,171425,2014,15
cc2cf5971968,518730,173455,2016,9
cc430fe0b281,519170,171734,2015,9
cc459c7825af,519918,173311,2018,4
cc4f9435d446,519121,170988,2019,1
cc5a3aae3d08,520958,172837,2014,1
cc5ee3ee66c1,520252,172671,2014,1
cc6e093478e9,519128,170799,2017,1
cc7b7f78978d,520284,173192,2017,23
cc91289f197f,520949,172395,2015,8
cc92fbd630a7,520145,172498,2015,3
cc978f717e04,519284,174052,2014,1
ccae5fd375d9,520350,172680,2019,3
ccb8afce455f,519500,173450,2015,4
ccc5500ab211,521527,172855,2015,7
ccc5f5bffdc8,518950,171770,2015,1
cccb520ca42f,521191,173444,2018,8
ccdcb479a67c,519692,173941,2014,6
ccea1977f345,521156,172356,2015,4
ccecfaeb4a4e,521168,172424,2015,11
ccfa8617cea1,519274,170489,2013,3
cd0335c748fe,519460,173394,2019,2
cd05a45ec365,519109,172066,2017,8
cd09f78927d2,520033,171322,2020,1
cd1d6758bcdb,519048,172231,2017,19
cd230eee8724,519779,174449,2015,60
cd2d536af1f3,518646,172688,2020,1
cd3b353e990d,521100,172272,2015,2
cd3e4698697d,520089,172502,2015,3
cd4821743dbf,519036,173774,2019,18
cd488413b321,519164,171721,2017,7
cd4dc638594a,519869,171516,2020,1
cd51f35077ca,520018,173423,2020,1
cd6c7aed2229,519490,172749,2014,3
cd9310029ea1,520898,173065,2017,4
cd9cff94356f,520056,172593,2017,11
cda0d2218fc5,519902,173301,2018,1
cdaeafc05541,518600,173217,2014,2
cdb0ff4bcd3f,520596,174516,2020,2
cdb940176f06,518611,172639,2014,8
cdc91991d78e,521203,172398,2014,4
cdc99ac32046,519789,173468,2020,1
cdca973fa6fd,520685,173553,2017,17
cdcbdf377fbf,519653,172879,2013,1
cdccff1d6571,519538,171979,2015,1
cdec7a3000ca,519763,171705,2020,1
cdef4d3540a0,519606,172014,2018,1
cdf895625585,518560,172784,2015,1
ce0108c557a4,518387,172753,2013,3
ce19f78689d9,518901,172244,2018,1
ce1ef3f5a1a6,519338,170573,2013,1
ce25eea2eb6c,519928,172255,2015,1
ce3d5e1f9267,519321,170486,2020,1
ce45274bc48d,519110,170962,2013,2
ce5df29cf269,521081,173639,2013,5
cea144e9c532,520485,171838,2014,2
cea4a96c3756,520936,174055,2020,9
ceaf41bd8347,520580,173231,2017,2
cebb0b9fef12,519496,171141,2013,2
cebc11b5ed2b,519720,173441,2014,2
cebd311658ac,520259,172721,2016,3
ced307f2b462,520026,172010,2015,3
cee7c2641127,519801,171339,2020,2
ceea9509fe29,520005,173873,2013,2
ceeafb272336,518958,171418,2013,1
ceed1ab7dc02,519984,173315,2018,6
cef936986782,519826,173877,2013,16
cefae8a67090,521155,173576,2014,13
cefff57fb976,519945,174244,2020,1
cf047998a97c,521307,172983,2019,5
cf1357a2fe6d,519877,171303,2015,1
cf1b58fefcb0,519137,170748,2020,1
cf24b9849aa1,519637,171205,2015,2
cf2db22f3226,521212,172526,2013,1
cf35b51aaa24,519683,173435,2020,5
cf38fe23c366,519867,171701,2014,1
cf3eb97a59fd,520756,174336,2014,14
cf44a55e9e71,520034,171519,2016,31
cf59514ab7e7,518702,172551,2014,2
cf5b7082363c,519687,171010,2019,3
cfa5978ba837,518675,173908,2015,2
cfb27626101d,521075,174296,2015,2
cfbc19770ec5,520762,173247,2018,14
cfc8df968b23,519534,173479,2018,1
cfce57efe13c,520315,172717,2020,2
cfdaf7938519,518555,172589,2020,3
cfe140244bf3,520624,174090,2013,1
cff3659d3412,520970,172120,2015,2
cff9ef7498e2,519949,171227,2014,2
d0125af469db,519861,170968,2015,10
d01699245799,521250,173674,2017,1
d022bd32070f,519601,174439,2020,3
d0259722ef20,521511,173462,2015,11
d02666dc69c6,520217,171582,2019,5
d0296c1ae464,519977,174078,2013,3
d02cb6517331,519355,171000,2015,1
d035ec3d0c79,521194,172427,2015,13
d0392b396f1c,520150,174172,2018,1
d03c4b8ec9db,518744,173141,2013,1
d05f58653378,520416,173929,2020,1
d07823703c3d,519488,173658,2020,18
d084791eb2b3,520615,174003,2013,1
d0a43fef2486,519626,171047,2019,6
d0a86c2dbec1,519720,172039,2013,2
d0aedb137bb3,518645,172595,2018,2
d0ca303e731c,521262,172355,2015,11
d0d621b56d57,519573,171163,2014,2
d0d92be0a4ba,518246,173131,2016,1
d0dde7b56522,521009,173330,2013,1
d0f7130cc192,518565,172778,2014,5
d0f9f2d313f1,518920,171610,2013,1
d101303cf20b,518535,173510,2013,1
d101d344b24f,519853,171380,2014,5
d103b7b58106,521346,172908,2016,10
d117b2404c05,519499,173390,2016,15
d11a706f96ba,519296,171903,2017,44
d11aeccc1824,520230,172759,2020,1
d11dbaa22e3c,520966,174290,2019,1
d1308d137d98,521241,172552,2016,37
d13c7f5f4ffd,519856,171983,2019,2
d143929be4fb,520036,173412,2013,1
d14462949eb1,519437,174075,2019,11
d14bffa2c129,520386,171664,2015,11
d157dbd5fea6,521383,172994,2013,2
d163e89c6287,519889,173463,2019,3
d16ea1cfb15a,520166,173887,2013,4
d1774cc87695,518989,173782,2019,19
d17a61e776dc,519620,171722,2014,7
d1807059d3ae,520000,172749,2015,2
d1909f9bf67c,520289,172701,2016,3
d196313aab3e,518933,173889,2014,4
d19907a6449e,521156,173593,2013,2
d19c996a6158,519877,173825,2013,1
d19cedffcec9,519530,173071,2014,2
d1a1f9b748c9,519757,171861,2018,4
d1aa22526fbd,519665,173465,2015,10
d1ab6dddc018,519016,173773,2019,3
d1ad578fd542,519638,173125,2014,2
d1b322da062e,519719,171999,2020,1
d1ca2741d522,518613,173514,2014,1
d1d58e9b60d8,520755,174089,2013,4
d1dcf4c822f4,519076,171056,2019,1
d1e149adf34c,519791,171884,2019,1
d1f118c94ac2,520228,173178,2017,9
d1f587f13579,520582,173224,2016,10
d20a6d632932,519589,171774,2015,1
d20d8d175fb2,520915,172740,2014,1
d21c74fce43c,520909,172734,2020,3
d224dd2c7efb,519927,173781,2013,8
d225a86407ec,520756,172221,2017,51
d2348cd282ac,519765,173876,2013,1
d235bc4449e4,518733,172453,2018,2
d24581a8ffa6,519745,171814,2019,1
d24e1edfeafc,518595,173600,2013,7
d2640b9ae16e,519875,173977,2014,3
d26a7d1bdfab,519844,172001,2014,1
d26c76a45509,519693,171968,2018,1
d27e2beff202,519409,170912,2013,1
d2809522aed5,519944,172486,2016,1
d28f2d48d9dd,519313,170507,2014,4
d29dd486fa7e,519953,173797,2013,2
d2a25f8ab0c7,521109,172329,2016,45
d2abcb89cae5,520685,174125,2020,6
d2b39867caf9,518525,172755,2015,56
d2b6913de2c7,520550,174090,2013,9
d2c2399ec3e0,520224,171818,2017,1
d2d0c5889d2a,519410,174193,2020,1
d2e14ae9b332,520018,173365,2017,3
d2e395432ec4,519229,171943,2017,8
d2e526c90541,520008,171632,2020,1
d307550702fa,519840,172054,2020,4
d31a4116ba5a,519738,173405,2020,2
d3222cbcd2bb,518537,173571,2013,2
d32a52bc0045,519915,172454,2014,1
d32f5c78b378,519063,172825,2015,4
d33b5af595b5,520781,172229,2017,15
d33d1a97b9ba,519647,172858,2018,4
d33df5e7a1d1,519983,172234,2020,2
d349d177ee44,519657,171867,2018,1
d34b9fd6cd53,519859,171390,2016,12
d34c9b4c9b6a,521058,174317,2017,1
d36d12635c9c,520480,171652,2015,8
d380411c42a9,518719,172467,2020,1
d38d0c932921,519100,173792,2014,1
d39d37a57f33,520694,172613,2014,1
d3a0487ed877,521230,173588,2018,3
d3a9e8dd3ed6,519502,173644,2018,6
d3b536cad20c,520662,174166,2013,1
d3b6ae338551,519194,172311,2014,1
d3d0065cd477,519170,170763,2014,9
d3e21f817e74,519448,173664,2020,2
d3e24938c2d7,519987,173292,2016,6
d3e4aae47876,521054,173421,2014,5
d3efa40f23a0,520808,174272,2013,12
d3f238c90225,519847,171093,2014,11
d3f343909cc6,521303,173468,2013,3
d401c777224e,518995,171806,2014,7
d405961c990c,519888,172271,2014,3
d4063f637377,520397,173444,2019,8
d40ed041ded9,519867,173951,2014,13
d41aaaf3e3b1,519280,172048,2018,25
d42d1468b9e1,520221,172683,2020,2
d42ea541c32c,520573,173985,2013,13
d4349591fda8,520032,171857,2020,3
d448997b5b81,521179,174046,2014,5
d44912456d87,520481,171969,2016,38
d44b9b09f619,519044,172700,2014,2
d4528b5f61e1,519640,173460,2014,1
d46b1ce9406d,521152,173414,2014,3
d47390a945b8,519368,172519,2020,21
d48990b725d1,519722,171915,2018,2
d4c01aa591ef,520740,172179,2017,10
d4c1aedc2a51,520037,172426,2018,2
d4cac6196fea,520178,173323,2014,1
d4cb10fd0567,519109,170951,2017,1
d4d3cfea7629,520143,174402,2013,1
d4d4c38a1da7,521120,173098,2020,6
d4d96c453efc,518533,173592,2014,1
d4e087805445,520672,173500,2013,1
d4e25e22f101,521275,172563,2015,3
d4e55f2db060,519394,170634,2014,1
d4f1db47d563,520010,173333,2016,2
d50547ea436c,518807,172606,2020,1
d51c63b4b5bf,518801,173457,2014,1
d52b3e42669c,521530,173627,2015,2
d5378fdd8021,520015,172766,2018,7
d53cac6466b8,519149,171685,2013,1
d5494b139467,521298,172702,2015,3
d55344d6cbc1,519594,173835,2019,8
d558e625ad1c,521221,173530,2018,2
d57fef6f93a3,519195,172759,2016,2
d5857b2c5dde,519629,171200,2015,9
d5889275ca3a,519435,173498,2018,6
d588f01afd48,519226,170701,2014,12
d588fb0de649,519069,171886,2013,1
d5a78d2f6b7f,519186,172294,2014,1
d5b0d55eb5a0,519517,173938,2014,1
d5b3f83ab652,520577,173452,2020,1
d5bf5dbd68dd,519194,172280,2016,1
d5c516088e72,520664,173039,2020,2
d5efb2b0ee5e,520513,173754,2014,2
d615f415c3a4,521276,172565,2016,11
d61caedceef1,518697,172868,2019,2
d62148dbb843,519958,173920,2020,2
d62fce66f262,520019,173582,2017,24
d63b72475230,518900,172345,2016,3
d63d9ce676d4,518861,172548,2014,3
d654dbc9618f,519447,170771,2014,3
d659f2be0407,519679,172913,2014,1
d66d7069d3e1,519296,171280,2016,1
d6772063ce74,520784,173536,2017,17
d67e0824bcd2,519572,170904,2013,7
d67fc817b979,520551,174136,2013,2
d685701636c1,519460,172713,2014,2
d68acff39bbd,519435,170747,2014,2
d691fd853370,518893,171534,2013,6
d69284fff384,519686,171719,2016,2
d6a57d028393,520625,174014,2020,1
d6a5f6086a99,519237,170561,2013,2
d6b15a80a1ee,519845,171940,2014,2
d6b81e3af5a7,519588,171682,2014,1
d6be58693026,519520,173479,2017,11
d6c6d0c226c3,521275,172689,2020,1
d6ce6b0bc167,520255,172669,2014,1
d6ce871d148f,519216,170502,2020,2
d6d41226055e,518700,172554,2015,2
d6da6afdf992,520618,172617,2020,2
d6dbbd8d0e24,518776,172808,2013,2
d6f64e8ab576,518922,172833,2020,2
d6fefc878e8c,519714,173374,2020,2
d6ff498a7b10,519861,174038,2014,6
d7033865a783,518709,172801,2019,1
d70ecc79495c,521034,173660,2017,5
d712089e9b80,518566,173454,2013,1
d72a7450c24f,520067,172727,2013,1
d72e00254d30,518958,173918,2014,1
d73304afdc53,520631,173349,2017,8
d73dd1585784,519889,173341,2020,13
d73f69cb68a0,519320,172210,2016,5
d753c19161f9,519611,171823,2015,1
d76c91a09847,521171,172311,2014,3
d770237db23b,521249,172579,2015,1
d77788b75db8,519171,171722,2015,8
d778901ef6d8,519158,171804,2018,3
d78578f6b1c2,518240,173151,2016,2
d78d95d4bf99,520153,171725,2015,2
d793d1394990,518926,171796,2020,1
d795305ace48,519418,173784,2017,4
d79629c8944b,519859,171392,2016,4
d79b917d1804,519872,171778,2016,3
d79f3b117201,521213,172524,2016,4
d7a10f7ac19d,518808,172691,2019,3
d7a6813425d6,519974,173925,2013,1
d7bf0b877d92,518824,173494,2017,7
d7d3a3e20c9f,520012,171309,2014,33
d7e111ecd4b2,519935,174075,2013,1
d7e83ba90ee9,519154,171778,2017,10
d7fae8a7c9dd,519278,174050,2017,8
d7fb183c2525,520911,173489,2013,2
d80a1e3c3703,520826,172171,2018,13
d80e48c1f450,519114,170991,2017,1
d80e945f4c83,519017,173890,2020,1
d810bde25771,521058,174235,2015,1
d8181b8a3e3a,520427,171630,2015,2
d81cc41c35d5,518794,172273,2014,1
d81e185dc66f,519506,170980,2014,5
d8356994e8f8,519934,174063,2013,1
d83a92cacc52,520874,172164,2017,6
d8406cc1154b,520215,174373,2014,4
d8478169c949,518933,173839,2020,11
d84e59f62339,519516,172038,2013,3
d84eb2caeadd,520198,171783,2015,11
d85479d89eeb,520856,174461,2020,1
d857bd5f305d,519667,172011,2019,5
d8592eecd718,519651,171872,2014,3
d85b39160f9b,520664,173037,2015,1
d866dabf76fa,519674,170713,2016,20
d875ec40702b,521274,172601,2015,1
d8791a1c5670,519166,171712,2014,6
d87c1b92769f,520667,173348,2019,9
d87f70aaea58,521380,172505,2020,5
d88cfce32c5d,519936,173601,2020,2
d8a2b216be60,519495,173819,2015,3
d8af8fd842aa,519697,173447,2020,1
d8f8d0405a83,519638,172703,2015,1
d8ffdb0b859c,520000,173604,2020,2
d92d0f2263c8,518919,171518,2013,3
d92dda610148,519842,171902,2015,1
d92fb93ee9c2,520083,173005,2020,8
d9321e573d44,519477,172723,2015,1
d93832cf4c4b,519711,173914,2020,2
d93ac52776b3,518782,173489,2017,12
d95054d8bf51,520117,172490,2015,2
d950574c43b0,518423,172735,2019,14
d954030769fc,519753,170973,2014,7
d954d1285fd5,520494,171825,2014,1
d9593d98f0a6,519692,171945,2018,2
d95e09def89a,519140,171211,2013,3
d95f747123d6,521084,174247,2015,5
d9627952e6e5,521138,173140,2014,2
d973274d535b,519486,171026,2013,1
d974c5cc1c60,519308,172799,2015,1
d977a62b1809,519976,173899,2015,5
d97ddf794b09,520845,174424,2020,1
d97e74bd3aaa,518460,173187,2013,5
d97e7737aeab,521042,173609,2018,3
d9802dc85b23,519238,174057,2013,1
d981f58a016c,519151,170774,2020,2
d9acc8416278,519150,171518,2013,27
d9ad27dcac7f,520304,172703,2020,1
d9b1e42c3ff5,519437,173610,2018,2
d9b541906ac7,519834,172032,2014,1
d9bb52a3741b,521370,173001,2016,2
d9c55161b01c,521014,172411,2015,16
d9d47e406fc6,519926,172406,2019,16
d9db0006d34a,519168,172660,2014,3
d9e33bf4ec78,519892,172001,2014,1
d9f649ae7b80,520006,171772,2016,1
d9f9efa08738,519022,173823,2015,1
da086bd624c5,519069,170959,2014,4
da0e10ac2052,519105,171002,2013,1
da10c783eed7,519712,171366,2015,1
da11ed166c2c,520535,173292,2020,5
da2210677ead,519418,170825,2014,4
da2562ae157b,521198,173459,2018,11
da2a547b4f89,520339,174378,2014,2
da2f9712c9ac,519174,171044,2015,82
da38db3315a2,520617,172616,2014,5
da52222a6bcb,519290,173760,2016,2
da5d1cefaf22,520788,172071,2015,1
da626575b02a,519755,172896,2018,4
da7ab3e7f845,520322,174373,2014,5
da8717bde1e1,519770,171777,2014,1
da8f49ab00c0,519717,171838,2013,1
da9a100e7bf9,519640,173302,2016,5
daa4422ab603,518935,171680,2013,2
dab1627c513d,518943,172242,2020,3
dab1870fb9e0,519145,171225,2013,4
dab89d68b075,519666,170999,2014,4
dac0e4ad89fb,521054,172938,2017,6
dac8662eb758,519928,173621,2020,3
dae1d2f0ccf2,521304,173118,2018,2
dae6b8692a1f,519952,174394,2013,19
dae6e1849285,519411,170727,2014,6
dae738dae123,519625,171478,2020,5
daee702662c1,519932,173928,2013,2
daeffea6567f,518763,173509,2017,17
daf0ca91b8c1,519061,171002,2013,3
daf7d4a7589b,518825,172518,2014,1
dafb23ba879b,520567,173469,2015,18
db004fcd7ad0,520292,173234,2018,12
db0111e59e45,520751,174353,2013,13
db0274bd657a,519484,174031,2014,1
db073753c278,519981,171940,2016,2
db08239ad993,519896,173313,2020,6
db0aa3ae0ce4,520601,172523,2016,32
db0af69822f2,519515,173938,2019,5
db152117b210,519259,171070,2013,3
db1bac0195be,519306,173781,2014,3
db2447cf779b,520629,173013,2018,3
db2c417fc6b4,520597,174035,2013,8
db37eda05947,520168,174266,2014,7
db3ccaec3740,520493,173297,2020,5
db3d4f109997,519748,173955,2014,1
db3ee0dd0f1e,519622,171210,2015,5
db4342aa41fd,521095,173403,2020,3
db45972a117e,521086,174250,2017,6
db495f71bc30,519474,173358,2019,20
db63f47863a6,521238,172276,2014,2
db64b11ad295,521317,173000,2013,2
db65f9885a8a,519352,170581,2013,4
db70f1c67482,519574,173454,2018,2
db7917cda2db,519151,170752,2014,2
db7b07df1a50,519701,173981,2014,2
db7f106361e5,519741,173904,2018,5
db894703335c,519485,172733,2014,3
db8a19f7995b,519234,171393,2019,3
db8d36f1fac1,519852,171008,2019,3
db9618e8bc5f,519703,173879,2018,1
db9e368aa003,520168,174197,2018,2
dba1ccf39697,519064,173770,2019,18
dba6595410ad,518628,173418,2014,2
dba80ec76f98,519577,174117,2013,2
dbae3b370b67,519483,173361,2014,3
dbbd98fe7ca8,519631,173324,2020,4
dbc1e3049603,519813,171798,2016,1
dbc25bdbf00a,521168,174092,2013,1
dbc89cb564d7,520924,174062,2013,1
dbcf4a749492,519751,171817,2019,3
dbd6ec8149bd,519788,171847,2015,2
dbd9b5abc294,519300,170477,2013,1
dbda813c360c,520113,172478,2016,9
dbe2d15cec02,519082,171013,2019,2
